# ----------------------------------------
# Site Data
# Top Events
# 20210924-20210928
# ----------------------------------------

Event Label,IP Address,Total Events,Unique Events,Event Value,Avg. Value
sex-period.png,47.196.175.149,1,1,0,0.00
treatmentsButton,47.196.175.149,5,1,0,0.00
common-depression.png,45.51.188.202,1,1,0,0.00
common-hot-flashes.png,45.51.188.202,1,1,0,0.00
common-insomnia.png,45.51.188.202,1,1,0,0.00
other-aches-pains.png,45.51.188.202,1,1,0,0.00
other-bladder.png,45.51.188.202,2,1,0,0.00
other-dryness.png,45.51.188.202,2,1,0,0.00
sex-libido.png,45.51.188.202,1,1,0,0.00
supplement,45.51.188.202,2,1,0,0.00
treatmentsButton,45.51.188.202,2,1,0,0.00
sex-period.png,24.8.149.174,1,1,0,0.00
sex-libido.png,24.43.123.71,2,1,0,0.00
sex-pain-vagina.png,24.43.123.71,1,1,0,0.00
treatmentsButton,24.43.123.71,2,1,0,0.00
common-depression.png,24.250.15.34,1,1,0,0.00
common-hot-flashes.png,24.250.15.34,1,1,0,0.00
common-insomnia.png,24.250.15.34,1,1,0,0.00
dry-eyes2.png,24.250.15.34,1,1,0,0.00
other-dryness.png,24.250.15.34,1,1,0,0.00
other-weight-gain.png,24.250.15.34,1,1,0,0.00
treatmentsButton,24.250.15.34,2,1,0,0.00
common-depression.png,24.240.58.192,1,1,0,0.00
common-hot-flashes.png,24.240.58.192,1,1,0,0.00
common-insomnia.png,24.240.58.192,1,1,0,0.00
other-aches-pains.png,24.240.58.192,1,1,0,0.00
other-bladder.png,24.240.58.192,1,1,0,0.00
other-brain-fog.png,24.240.58.192,1,1,0,0.00
other-weight-gain.png,24.240.58.192,1,1,0,0.00
prescription-medicine,24.240.58.192,1,1,0,0.00
treatmentsButton,24.240.58.192,3,1,0,0.00
common-depression.png,24.190.32.242,1,1,0,0.00
common-hot-flashes.png,24.190.32.242,1,1,0,0.00
other-dryness.png,24.190.32.242,1,1,0,0.00
other-weight-gain.png,24.190.32.242,1,1,0,0.00
sex-pain-sex.png,24.190.32.242,1,1,0,0.00
sex-pain-vagina.png,24.190.32.242,1,1,0,0.00
treatmentsButton,24.190.32.242,2,1,0,0.00
common-hot-flashes.png,24.154.107.20,1,1,0,0.00
dry-eyes2.png,24.154.107.20,1,1,0,0.00
other-bladder.png,24.154.107.20,1,1,0,0.00
other-brain-fog.png,24.154.107.20,1,1,0,0.00
other-weight-gain.png,24.154.107.20,1,1,0,0.00
prescription-medicine,24.154.107.20,1,1,0,0.00
sex-pain-vagina.png,24.154.107.20,1,1,0,0.00
sex-period.png,24.154.107.20,1,1,0,0.00
supplement,24.154.107.20,1,1,0,0.00
treatmentsButton,24.154.107.20,2,1,0,0.00
common-hot-flashes.png,24.118.105.76,3,1,0,0.00
common-insomnia.png,24.118.105.76,2,1,0,0.00
other-aches-pains.png,24.118.105.76,1,1,0,0.00
other-bladder.png,24.118.105.76,2,1,0,0.00
other-brain-fog.png,24.118.105.76,2,1,0,0.00
other-dryness.png,24.118.105.76,2,1,0,0.00
other-weight-gain.png,24.118.105.76,3,1,0,0.00
prescription-medicine,24.118.105.76,1,1,0,0.00
sex-libido.png,24.118.105.76,2,1,0,0.00
supplement,24.118.105.76,1,1,0,0.00
treatmentsButton,24.118.105.76,3,1,0,0.00
common-hot-flashes.png,24.0.99.105,2,1,0,0.00
common-insomnia.png,24.0.99.105,1,1,0,0.00
other-weight-gain.png,24.0.99.105,1,1,0,0.00
sex-pain-vagina.png,24.0.99.105,1,1,0,0.00
supplement,24.0.99.105,1,1,0,0.00
treatmentsButton,24.0.99.105,1,1,0,0.00
common-hot-flashes.png,23.84.10.87,1,1,0,0.00
other-bladder.png,23.84.10.87,1,1,0,0.00
other-dryness.png,23.84.10.87,1,1,0,0.00
sex-period.png,23.84.10.87,1,1,0,0.00
supplement,23.84.10.87,1,1,0,0.00
treatmentsButton,23.84.10.87,2,1,0,0.00
dry-eyes2.png,23.242.78.23,1,1,0,0.00
common-depression.png,23.123.210.55,1,1,0,0.00
common-insomnia.png,23.123.210.55,1,1,0,0.00
other-bladder.png,23.123.210.55,1,1,0,0.00
other-brain-fog.png,23.123.210.55,1,1,0,0.00
other-dryness.png,23.123.210.55,1,1,0,0.00
other-weight-gain.png,23.123.210.55,1,1,0,0.00
supplement,23.123.210.55,1,1,0,0.00
treatmentsButton,23.123.210.55,2,1,0,0.00
common-depression.png,216.93.226.235,1,1,0,0.00
other-brain-fog.png,216.93.226.235,1,1,0,0.00
other-dryness.png,216.93.226.235,1,1,0,0.00
other-weight-gain.png,216.93.226.235,3,1,0,0.00
sex-libido.png,216.93.226.235,1,1,0,0.00
sex-pain-sex.png,216.93.226.235,1,1,0,0.00
sex-pain-vagina.png,216.93.226.235,2,1,0,0.00
treatmentsButton,216.93.226.235,1,1,0,0.00
common-depression.png,184.62.130.147,2,1,0,0.00
common-hot-flashes.png,184.62.130.147,1,1,0,0.00
